-105.58730175925825 -40.98685096350403 498.6864894281435 -288.380237013595 5.167348860720222 1049.8435320665205 -61.6583025616785 20.952659871714403 355.2155930392378 -295.4852544004114 170.13956185193138 985.9529193744174 -55.582795365194364 60.287146390880224 249.39274275733118 -275.2369993005425 212.20427324723693 870.6544141148958 -107.82858017021326 127.04020617507913 432.3193229212373 -208.93991642047757 209.10708901144537 712.4427265830562 -151.4346200831296 263.5100630952281 400.6871256580031 -238.09795034107808 335.2494243941161 563.9343679627713 -210.23788590501968 391.2861640010025 400.22826675621104 -291.1442688781837 445.87985855351576 515.9819703846857 
-113.94617528281798 -44.10605967764876 485.5269387060466 -340.15235817304256 -1.6743150569655347 1122.6835194382816 -69.290285032649 16.8260168911981 350.91279327306603 -325.6026214336646 164.15933160305994 976.7228831192066 -63.351501749979874 59.11717392733217 257.0752489210413 -257.06560742513585 121.53674185227264 739.3235235955977 -120.4490781346469 119.31438320844316 446.29132094084616 -226.24073456518056 190.50081734792056 711.5048556297504 -157.18927559383366 247.57784753327635 400.1619771969755 -246.2994194812172 305.73022028813386 550.5982636278974 -209.51208940196477 372.8506030909498 400.89049665294334 -288.4059446396246 418.23445781548236 501.59522791742177 
-113.36908830345995 -45.342991673095234 486.37209323921223 -347.6822841664524 -6.9162248336898315 1155.778440412825 -69.40311310174613 17.34157055054888 351.2272451847641 -327.5533898893032 160.2918261283042 988.4330349722329 -70.7113508135056 64.00351420148624 274.17337888456694 -244.5459039968666 127.47017286148021 705.9073866074875 -122.06415123176899 119.7342286322184 454.0654620468841 -231.7031488626717 192.97844361621122 729.7408907345267 -161.50815814045308 251.044897130494 410.1069894557217 -251.37675335286232 318.95244777384573 577.402533931839 -216.5506135294047 372.44304624263344 405.8932528207952 -291.77890084572795 430.03175445003484 518.3011800907957 
-112.5305937670072 -46.63512801645358 489.07614077325985 -345.5012577104319 -15.653989835126158 1168.188283829868 -69.90306440795764 17.05193701582094 357.5792108450608 -326.19022815485994 155.4573573797213 1000.4764834064299 -72.10577128254651 61.9968692827217 274.29424605146625 -288.14770373725355 174.35036739143686 811.8699440904845 -123.62895522929816 116.22176680073093 462.6706228013437 -230.70076905398201 186.3934459527054 739.8365230978991 -155.3969476565625 237.69774669523423 406.3037046414773 -245.807235046994 304.88529720154776 573.5965523291219 -205.022616855846 357.72307932758423 405.83742336403765 -283.53770304420607 419.928131084247 524.4777214910655 
-111.9238764552292 -48.233159465566885 491.06342127495464 -345.3501802185576 -20.3075303342693 1188.0279054218602 -69.49356565284951 17.65705310906752 360.78065728308303 -325.3707053693692 145.2220620695806 1020.1425043281358 -75.6200296096581 64.19006944002093 279.4532961199022 -288.1867691170367 170.91928397357682 825.2495379971152 -122.30864304602733 117.56931600636992 461.8706903734564 -228.2412815869822 189.954682336724 742.2921637859673 -159.35621751892904 244.8908920229605 414.2343556722447 -247.0320891118371 312.2259803262864 580.2168143705616 -211.99800928157023 372.09787944016216 415.5107830443803 -290.70008601275043 434.87357767698694 537.7410265328825 
-111.72568661234757 -49.57568474833952 493.27549056262365 -345.75097794472566 -32.32332419856052 1282.043067460408 -70.48407386516591 17.965176228235173 363.20848255850876 -329.0861122939465 161.15359989604192 1183.6502476319333 -79.09879618414251 63.61406456412819 279.99961402681237 -297.4585767676309 193.5709693331474 975.4123411707225 -122.59141119187628 118.8151616845293 467.68406497780364 -223.7832692039204 197.56770459378808 772.2464852386197 -159.08939784676915 253.85475098065947 428.0445649636386 -243.22852581815104 337.7267155910266 620.450563526183 -214.516610390125 382.7327916626016 424.80372707431985 -289.7870154979757 483.6358142168931 584.2863022801619 
-112.22495962871021 -50.36019416385153 493.8312497026439 -343.5528599274539 -43.073208588312475 1342.33945743147 -74.11221449888264 17.254816029443024 364.4198123209959 -334.4044474631292 171.03972996641377 1286.5930849870383 -82.06931480693468 60.87788564840494 276.11035406141525 -303.23506874562656 202.34925932762204 1034.9578812085485 -122.5255172505355 120.22154892857162 473.39354714332757 -222.91139953361628 205.27566882336615 800.8542175775546 -157.59364998417698 258.47421811217595 435.7952070682364 -242.17572976385756 351.2788556523853 640.6342829428971 -213.58901273100116 389.49391181368173 429.2168155765042 -287.66494277069125 501.2212370441252 600.3404448851983 
-113.28247786038729 -51.1093237502591 493.838464016819 -340.72305570585786 -49.21445185130097 1394.3604551369983 -76.42817201731141 17.021134846567485 362.8458723419488 -323.5215704461572 171.26392814336313 1318.7709984955338 -83.0965167076572 59.29206512086695 271.79362192114365 -250.44180328477907 134.0541753572373 899.3190105910528 -120.17723115602222 116.83408893606335 473.9724097610924 -217.9821290888445 204.75947213703836 819.4878635182313 -154.56033642543065 252.49398763638692 433.98585083204244 -237.62035144907696 354.5884866320669 654.3347934845534 -211.50062182888314 383.88488839391795 427.6692878583125 -282.5991642147131 506.0775180061365 608.3708632507613 
-115.55054739005477 -51.0431786102884 489.6087736741759 -342.39140354379015 -58.643707198436445 1518.3188228295357 -80.1375308949725 18.79805548411199 356.46799901584643 -324.2977299734337 180.9638565395372 1400.0510488235554 -85.30146541713442 60.890915918755034 271.6489564116822 -348.8196252310795 243.96713565674096 1240.4389831497786 -119.66317362564573 116.7143273099375 473.9104462654765 -211.30281778169922 215.1822947713276 865.1939981158457 -155.18230125543923 253.51675106688103 435.00136382591245 -232.7767393240171 367.58658511270164 672.7569454813437 -210.7376205391787 383.66211695720364 427.53438671177526 -278.31452218685854 516.1334984569407 619.1401507248596 
-118.22383236270724 -50.24351062327937 484.3415930431222 -351.49471857619875 -62.552943743100236 1665.9973452020024 -83.2742528598291 18.147235973266685 352.2187654006088 -325.42886204069293 177.89666609100863 1468.7438594564442 -85.59862497517828 60.50680253047728 270.0864984075346 -341.27412502165294 240.1334300627243 1259.6718753765492 -120.37269109311038 115.85998748519873 473.4144791205391 -207.1428018749381 219.00662800126 885.2937452980275 -155.00047392472845 250.6346583520413 432.82591868613804 -229.17674591491496 369.6236972352446 681.598544885576 -208.94288852741278 376.2860031927486 423.9805044831851 -275.3711108113497 516.4273015009986 623.9708927525044 
